"Ano","Trimestre","periodo","ocupacao_codigo","ocupacao_nome","ocupacao_nivel_superior","peso_total_ocupados_ocupacao","registros_total_ocupados_ocupacao","peso_universo_superior_completo_classificado_ocupacao","registros_universo_superior_completo_classificado_ocupacao","peso_sobreeducados","registros_sobreeducados","percentual_sobreeducados_no_total_ocupados_ocupacao","percentual_sobreeducados_entre_superior_completo_classificado_ocupacao","peso_sobreeducados_total_periodo","participacao_da_ocupacao_no_total_sobreeducados_periodo"
2014,4,"2014-T4","6114","Agricultores e trabalhadores qualificados de cultivos mistos",0,68271.12075322,411,656.5763531,4,656.5763531,4,0.9617,100,4419489.50291715,0.0149
2014,4,"2014-T4","7314","Ceramistas e afins (preparação e fabricação)",0,95150.8073352,261,647.14087918,2,647.14087918,2,0.6801,100,4419489.50291715,0.0146
2014,4,"2014-T4","8112","Operadores de instalações de processamento de minerais e rochas",0,13296.19901782,31,629.69723691,2,629.69723691,2,4.7359,100,4419489.50291715,0.0142
2014,4,"2014-T4","7111","Construtores de casas",0,29937.55481069,74,605.41526978,2,605.41526978,2,2.0223,100,4419489.50291715,0.0137
2014,4,"2014-T4","3324","Corretores de comercialização",0,4629.96817934,13,596.30325597,2,596.30325597,2,12.8792,100,4419489.50291715,0.0135
2014,4,"2014-T4","6210","Trabalhadores florestais qualificados e afins",0,88295.353468,393,577.27511456,3,577.27511456,3,0.6538,100,4419489.50291715,0.0131
2014,4,"2014-T4","8181","Operadores de instalações de vidraria e cerâmica",0,81554.14626368,181,569.59858366,1,569.59858366,1,0.6984,100,4419489.50291715,0.0129
2014,4,"2014-T4","7224","Polidores de metais e afiadores de ferramentas",0,43994.03016105,80,547.41421305,1,547.41421305,1,1.2443,100,4419489.50291715,0.0124
2014,4,"2014-T4","7323","Encadernadores e afins",0,32214.58926322,59,541.01756616,1,541.01756616,1,1.6794,100,4419489.50291715,0.0122
2014,4,"2014-T4","7221","Ferreiros e forjadores",0,28540.55666392,91,523.49162821,1,523.49162821,1,1.8342,100,4419489.50291715,0.0118
2014,4,"2014-T4","9510","Trabalhadores ambulantes dos serviços e afins",0,78034.4434595,198,502.26633586,3,502.26633586,3,0.6436,100,4419489.50291715,0.0114
2014,4,"2014-T4","5161","Astrólogos, adivinhos e afins",0,2706.41354976,5,494.12631685,1,494.12631685,1,18.2576,100,4419489.50291715,0.0112
2014,4,"2014-T4","7541","Trabalhadores subaquáticos",0,3023.13211248,7,452.72979675,1,452.72979675,1,14.9755,100,4419489.50291715,0.0102
2014,4,"2014-T4","9214","Trabalhadores elementares da jardinagem e horticultura",0,158871.28828356,457,443.52570732,2,443.52570732,2,0.2792,100,4419489.50291715,0.01
2014,4,"2014-T4","5164","Cuidadores de animais",0,47594.80518088,104,437.12953058,4,437.12953058,4,0.9184,100,4419489.50291715,0.0099
2014,4,"2014-T4","3139","Técnicos em controle de processos não classificados anteriormente",0,9294.48873557,22,432.97714916,3,432.97714916,3,4.6584,100,4419489.50291715,0.0098
2014,4,"2014-T4","6225","Pescadores",0,380127.8090034,1723,431.62583215,2,431.62583215,2,0.1135,100,4419489.50291715,0.0098
2014,4,"2014-T4","4413","Codificadores de dados, revisores de provas de impressão e afins",0,1761.80846898,7,393.07170916,1,393.07170916,1,22.3107,100,4419489.50291715,0.0089
2014,4,"2014-T4","7121","Telhadores",0,17347.68449206,38,310.09114403,1,310.09114403,1,1.7875,100,4419489.50291715,0.007
2014,4,"2014-T4","5212","Vendedores ambulantes de serviços de alimentação",0,74673.77159505,212,299.50110826,1,299.50110826,1,0.4011,100,4419489.50291715,0.0068
2014,4,"2014-T4","6221","Trabalhadores da aquicultura",0,10772.16228399,61,276.68237049,2,276.68237049,2,2.5685,100,4419489.50291715,0.0063
2014,4,"2014-T4","3258","Ajudantes de ambulâncias",0,16411.16593639,47,271.50170964,1,271.50170964,1,1.6544,100,4419489.50291715,0.0061
2014,4,"2014-T4","8111","Mineiros e operadores de máquinas e de instalações em minas e pedreiras",0,10497.60612749,22,264.34071878,2,264.34071878,2,2.5181,100,4419489.50291715,0.006
2014,4,"2014-T4","4131","Operadores de máquinas de processamento de texto e mecanógrafos",0,2420.21039331,6,245.58842377,1,245.58842377,1,10.1474,100,4419489.50291715,0.0056
2014,4,"2014-T4","8114","Operadores de máquinas para fabricar cimento, pedras e outros produtos minerais",0,22781.80530102,80,220.10333374,1,220.10333374,1,0.9661,100,4419489.50291715,0.005
2014,4,"2014-T4","7422","Instaladores e reparadores em tecnologias da informação e comunicações",0,62245.8524633,141,213.47196929,1,213.47196929,1,0.3429,100,4419489.50291715,0.0048
2014,4,"2014-T4","7125","Vidraceiros",0,69163.55396356,178,203.36309178,1,203.36309178,1,0.294,100,4419489.50291715,0.0046
2014,4,"2014-T4","4213","Trabalhadores em escritórios de empréstimos e penhor",0,1242.11654636,7,202.72620302,2,202.72620302,2,16.321,100,4419489.50291715,0.0046
2014,4,"2014-T4","7421","Mecânicos e reparadores em eletrônica",0,53605.6950111,105,195.06988888,1,195.06988888,1,0.3639,100,4419489.50291715,0.0044
2014,4,"2014-T4","9213","Trabalhadores elementares da agropecuária",0,145201.4358446,746,157.14989067,1,157.14989067,1,0.1082,100,4419489.50291715,0.0036
2014,4,"2014-T4","7113","Canteiros, cortadores e gravadores de pedras",0,75555.95044857,204,145.03199279,1,145.03199279,1,0.192,100,4419489.50291715,0.0033
2014,4,"2014-T4","7316","Redatores de cartazes, pintores decorativos e gravadores",0,16549.85362463,39,120.2761666,1,120.2761666,1,0.7268,100,4419489.50291715,0.0027
2014,4,"2014-T4","9311","Trabalhadores elementares de minas e pedreiras",0,33965.79784668,128,73.94617228,1,73.94617228,1,0.2177,100,4419489.50291715,0.0017
2014,4,"2014-T4","5152","Governantas e mordomos domésticos",0,12082.24987952,29,52.57660415,1,52.57660415,1,0.4352,100,4419489.50291715,0.0012
2014,4,"2014-T4","0110","Oficiais das forças armadas",1,41913.74783016,119,30647.6721024,88,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","0411","Oficiais de polícia militar",1,79801.54888132,184,29626.48085649,85,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","0511","Oficiais de bombeiro militar",1,20302.3424323,56,9998.49445111,30,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2111","Físicos e astrônomos",1,1878.93219037,4,1878.93219037,4,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2113","Químicos",1,19372.3221271,38,19372.3221271,38,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2114","Geólogos e geofísicos",1,5416.66113841,16,5416.66113841,16,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2120","Matemáticos, atuários e estatísticos",1,2181.37836784,6,2181.37836784,6,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2131","Biólogos, botânicos, zoólogos e afins",1,58411.70718156,111,58411.70718156,111,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2132","Agrônomos e afins",1,40447.41589822,121,40447.41589822,121,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2141","Engenheiros industriais e de produção",1,54149.21178089,85,54149.21178089,85,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2142","Engenheiros civis",1,160103.60399841,362,160103.60399841,362,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2143","Engenheiros de meio ambiente",1,25508.96604609,50,25508.96604609,50,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2144","Engenheiros mecânicos",1,68930.79370647,112,68930.79370647,112,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2145","Engenheiros químicos",1,25688.46078446,47,25688.46078446,47,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2146","Engenheiros de minas, metalúrgicos e afins",1,9511.88630725,19,9511.88630725,19,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2149","Engenheiros não classificados anteriormente",1,26642.20626882,41,26642.20626882,41,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2151","Engenheiros eletricistas",1,33114.09444685,70,33114.09444685,70,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2152","Engenheiros eletrônicos",1,12971.19830543,23,12971.19830543,23,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2153","Engenheiros em telecomunicações",1,4073.87513997,9,4073.87513997,9,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2161","Arquitetos de edificações",1,107609.81125352,200,107609.81125352,200,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2162","Arquitetos paisagistas",1,4333.90463855,9,4333.90463855,9,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2164","Urbanistas e engenheiros de trânsito",1,4782.79379203,8,3831.40026342,6,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2165","Cartógrafos e agrimensores",1,1716.33246853,6,867.61661362,3,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2211","Médicos gerais",1,189419.86536598,429,189419.86536598,429,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2212","Médicos especialistas",1,176857.62198357,301,176857.62198357,301,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2221","Profissionais de enfermagem",1,303740.57997699,720,303740.57997699,720,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2250","Veterinários",1,61315.16470157,151,61315.16470157,151,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2261","Dentistas",1,212333.47824015,477,212333.47824015,477,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2262","Farmacêuticos",1,104941.52657085,257,104941.52657085,257,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2264","Fisioterapeutas",1,136631.13301386,288,136631.13301386,288,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2265","Dietistas e nutricionistas",1,59865.17570508,141,59865.17570508,141,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2266","Fonoaudiólogos e logopedistas",1,22299.95700218,41,22299.95700218,41,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2310","Professores de universidades e do ensino superior",1,263524.54669042,653,263524.54669042,653,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2330","Professores do ensino médio",1,545887.52155379,1451,511968.626555,1358,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2352","Educadores para necessidades especiais",1,27709.19986252,93,23305.12362305,77,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2411","Contadores",1,367924.91895141,861,367924.91895141,861,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2432","Profissionais de relações públicas",1,27739.37637566,51,13059.03155504,30,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2611","Advogados e juristas",1,615104.89063351,1336,615104.89063351,1336,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2612","Juízes",1,266.50891226,1,266.50891226,1,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2619","Profissionais em direito não classificados anteriormente",1,85862.06391669,248,76187.13605716,214,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2621","Arquivologistas e curadores de museus",1,337.5672494,1,337.5672494,1,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2622","Bibliotecários, documentaristas e afins",1,38544.62459618,93,22126.92778287,53,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2631","Economistas",1,23087.90883325,60,23087.90883325,60,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2632","Sociólogos, antropólogos e afins",1,4537.6131681,11,4537.6131681,11,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2634","Psicólogos",1,160763.90100071,352,160763.90100071,352,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","2635","Assistentes sociais",1,182157.48010654,477,124129.39305089,315,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","3134","Operadores de instalações de refino de petróleo e gás natural",0,2419.46676096,6,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","3135","Controladores de processos de produção de metais",0,21169.93849838,54,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","3151","Oficiais maquinistas em navegação",1,1215.96188845,3,237.58398427,1,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","3152","Capitães, oficiais de coberta e práticos",1,20475.08333606,85,2004.98270024,6,0,0,0,0,4419489.50291715,0
2014,4,"2014-T4","3222","Profissionais de nível médio de partos",0,2539.97104881,5,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","3252","Técnicos em documentação sanitária",0,636.72482682,1,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","4414","Outros escreventes",0,1274.69890696,2,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","5162","Acompanhantes e criados particulares",0,782.06098058,3,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","5163","Trabalhadores de funerárias e embalsamadores",0,14781.87325461,38,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","5168","Trabalhadores do sexo",0,2970.67756052,8,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","5169","Trabalhadores de serviços pessoais não classificados anteriormente",0,450.95581004,1,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","6129","Outros criadores e trabalhadores qualificados da pecuária não classificados anteriormente",0,7217.36434127,33,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","6224","Caçadores",0,227.0038629,1,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7114","Trabalhadores em cimento e concreto armado",0,22134.65028206,64,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7119","Outros trabalhadores qualificados e operários da construção não classificados anteriormente",0,39320.99768593,102,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7124","Instaladores de material isolante térmico e acústico",0,18868.18181932,46,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7133","Limpadores de fachadas",0,579.57412848,1,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7215","Aparelhadores e emendadores de cabos",0,16726.82422379,32,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7311","Mecânicos e reparadores de instrumentos de precisão",0,21590.82696773,44,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7315","Cortadores, polidores, jateadores e gravadores de vidros e afins",0,10343.68905298,21,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7319","Artesãos não classificados anteriormente",0,13657.1722574,31,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7515","Trabalhadores da degustação e classificação de alimentos e bebidas",0,6325.38210062,22,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7516","Trabalhadores qualificados da preparação do fumo e seus produtos",0,6597.22456455,30,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7521","Trabalhadores de tratamento e preparação da madeira",0,6067.01153429,16,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7532","Trabalhadores qualificados da preparação da confecção de roupas",0,63497.14108662,136,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7535","Trabalhadores qualificados do tratamento de couros e peles",0,22947.1063607,47,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7542","Dinamitadores e detonadores",0,5465.99373445,20,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7544","Fumigadores e outros controladores de pragas e ervas daninhas",0,39381.85645831,106,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","7549","Outros trabalhadores qualificados e operários da indústria e do artesanato não classificados anteriormente",0,6039.60778291,14,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","8122","Operadores de máquinas polidoras, galvanizadoras e recobridoras de metais",0,56655.90424062,106,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","8151","Operadores de máquinas de preparação de fibras, fiação e bobinamento de fios",0,26571.9002837,53,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","8152","Operadores de teares e outras máquinas de tecelagem",0,66221.48642523,144,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","8155","Operadores de máquinas de processamento de couros e peles",0,5596.57746104,6,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","8157","Operadores de máquinas de lavar, tingir e passar roupas",0,21460.58213635,60,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","8159","Operadores de máquinas para fabricar produtos têxteis e artigos de couro e pele não classificados anteriormente",0,17265.16145585,23,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","8189","Operadores de máquinas e de instalações fixas não classificados anteriormente",0,1689.34028218,4,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","8312","Guarda-freios e agentes de manobras",0,7548.6913955,22,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","9123","Limpadores de janelas",0,6849.39430082,13,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","9129","Outros trabalhadores de limpeza",0,14143.4989767,39,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","9215","Trabalhadores florestais elementares",0,180640.92698828,997,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","9216","Trabalhadores elementares da pesca e aquicultura",0,49037.33495844,173,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","9312","Trabalhadores elementares de obras públicas e da manutenção de estradas, represas e similares",0,48936.35073933,135,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","9331","Condutores de veículos acionados a pedal ou a braços",0,9304.25421898,32,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","9332","Condutores de veículos e máquinas de tração animal",0,43551.05329742,136,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","9613","Varredores e afins",0,9935.47452077,21,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","9623","Coletores de dinheiro em máquinas automáticas de venda e leitores de medidores",0,21158.96747741,60,0,0,0,0,0,NA,4419489.50291715,0
2014,4,"2014-T4","9624","Carregadores de água e coletores de lenha",0,15265.75145365,44,0,0,0,0,0,NA,4419489.50291715,0
2015,4,"2015-T4","4110","Escriturários gerais",0,2751866.50584327,6612,738048.39598457,1770,738048.39598457,1770,26.8199,100,5036724.31971809,14.6533
2015,4,"2015-T4","5221","Comerciantes de lojas",0,2931739.3038528,7689,377969.50732732,772,377969.50732732,772,12.8923,100,5036724.31971809,7.5043
2015,4,"2015-T4","5223","Balconistas e vendedores de lojas",0,4002776.85294214,9624,252714.60782326,610,252714.60782326,610,6.3135,100,5036724.31971809,5.0174
2015,4,"2015-T4","4120","Secretários (geral)",0,883120.82092946,2208,194955.35426358,501,194955.35426358,501,22.0757,100,5036724.31971809,3.8707
2015,4,"2015-T4","3411","Profissionais de nível médio do direito e serviços legais e afins",0,370939.65568654,816,182312.55068307,416,182312.55068307,416,49.1488,100,5036724.31971809,3.6197
2015,4,"2015-T4","3221","Profissionais de nível médio de enfermagem",0,890488.49479373,2165,120777.73882975,290,120777.73882975,290,13.5631,100,5036724.31971809,2.3979
2015,4,"2015-T4","0412","Graduados e praças da polícia militar",0,395182.61845324,1008,117505.70376333,311,117505.70376333,311,29.7345,100,5036724.31971809,2.333
2015,4,"2015-T4","5243","Vendedores a domicilio",0,1031642.98013564,2710,115536.03943237,244,115536.03943237,244,11.1992,100,5036724.31971809,2.2939
